0,bai,薭
0,ban,螁
0,bao,藵
239,zàng,奘,large
239,zào,皂,soap
239,zá,杂,mix
240,zán,咱,we
240,záo,凿,bore
240,zè,仄,slanting
240,zèn,谮,to slander
240,zèng,锃,polish
241,zé,则,rule
241,zéi,贼,thief
241,zì,字,word
241,zòng,纵,indulge in
241,zòu,奏,report
242,zùn,銌
242,zú,足,foot
242,zā,匝,encircle
242,zāi,灾,calamity
242,zān,糌
243,zāng,赃,booty
243,zāo,遭,meet with
243,zēng,鄫
243,zī,茊
243,zōng,宗,clan
244,zōu,邹,surname
244,zū,租,rent
244,zūn,尊,honor
244,zǎ,咋,loud
244,zǎi,宰,to rule
245,zǎn,昝,I
245,zǎng,驵,noble steed
245,zǎo,早,early
245,zǐ,仔,child
245,zǒng,总,collect
246,zǒu,走,walk
246,zǔ,诅,curse
246,zǔn,撙,economize
246,ài,艾,mugwort
246,àn,犴,a wild dog
247,àng,盎,cup
247,ào,岙,island
247,ái,捱,put off
247,áng,昂,rise
247,áo,敖,ramble
248,è,厄,adversity
248,èr,二,two
248,é,讹,cheat
248,ér,儿,son
248,òu,怄,annoyed
249,ā,阿
249,āi,哀,sad
249,ān,安,quiet
249,āng,肮,dirty
249,āo,凹,concave
250,ē,钶,columbium
250,ēn,恩,mercy
250,ě,頋,to care for
250,ěr,尔,you
250,ō,噢,moan
251,ōu,讴,sing
251,ǎi,矮,low
251,ǎn,俺,I
251,ǎo,拗,drag
251,ǒu,呕,vomit
